french,wolof
"Et non la réponse – sans doute rassurante, peut-être un peu gênée – de ma mère : « Non, elle n'est pas malade, elle est vieille, c'est tout. » La vieillesse, sans doute plus choquante pour un enfant sur le corps d'une femme puisque encore, puisque toujours, en France, en Europe, pays des gaines et des jupons, des soutiens-gorge et des combinaisons, les femmes sont ordinairement exemptes de la maladie de l'âge. La brûlure sur mes joues que je ressens encore, qui accompagne la question naïve et la réponse brutale de ma mère, comme un soufflet. Cela est resté en moi sans réponse. La question n'était sans doute pas : Pourquoi cette femme est-elle devenue ainsi, usée et déformée par la vieillesse ?,  mais : Pourquoi m'a-t-on menti ? Pourquoi m'a-t-on caché cette vérité ?","Et non la réponse – sans doute rassurante, peut-être un peu gênée – de ma mère : « Non, elle n'est pas malade, elle est vieille, c'est tout. » La vieillesse, sans doute plus choquante pour un enfant sur le corps d'une femme puisque encore, puisque toujours, en France, en Europe, pays des gaines et des jupons, des soutiens-gorge et des combinaisons, les femmes sont ordinairement exemptes de la maladie de l'âge. La brûlure sur mes joues que je ressens encore, qui accompagne la question naïve et la réponse brutale de ma mère, comme un soufflet. Cela est resté en moi sans réponse. La question n'était sans doute pas : Pourquoi cette femme est-elle devenue ainsi, usée et déformée par la vieillesse ?,  mais : Pourquoi m'a-t-on menti ? Pourquoi m'a-t-on caché cette vérité ?"
"L'Afrique, c'était le corps plutôt que le visage.","L'Afrique, c'était le corps plutôt que le visage."
"L'Afrique, c'était la violence des sensations, la violence des appétits, la violence des saisons.","L'Afrique, c'était la violence des sensations, la violence des appétits, la violence des saisons."
"Le premier souvenir que j'ai de ce continent, c'est mon corps couvert d'une éruption de petites ampoules causées par l'extrême chaleur, une affection bénigne dont souffrent les Blancs à leur entrée dans la zone équatoriale (en Afrique), sous le nom comique de « bourbouille » – en anglais prickly heat.","Le premier souvenir que j'ai de ce continent, c'est mon corps couvert d'une éruption de petites ampoules causées par l'extrême chaleur, une affection bénigne dont souffrent les Blancs à leur entrée dans la zone équatoriale (en Afrique), sous le nom comique de « bourbouille » – en anglais prickly heat."
"Je suis dans la cabine du bateau qui longe lentement la côte, au large de Conakry, Freetown, Monrovia, nu sur la couchette, hublot ouvert sur l'air humide, le corps saupoudré de talc, avec l'impression d'être dans un sarcophage invisible, ou d'avoir été pris comme un poisson dans la nasse, enfariné avant d'aller à la friture.","Je suis dans la cabine du bateau qui longe lentement la côte, au large de Conakry, Freetown, Monrovia, nu sur la couchette, hublot ouvert sur l'air humide, le corps saupoudré de talc, avec l'impression d'être dans un sarcophage invisible, ou d'avoir été pris comme un poisson dans la nasse, enfariné avant d'aller à la friture."
"L'Afrique qui déjà m'ôtait mon visage me rendait un corps, douloureux, enfiévré, ce corps que la France m'avait caché dans la douceur anémiante du foyer de ma grand-mère, sans instinct, sans liberté.","L'Afrique qui déjà m'ôtait mon visage me rendait un corps, douloureux, enfiévré, ce corps que la France m'avait caché dans la douceur anémiante du foyer de ma grand-mère, sans instinct, sans liberté."
"Ce que je recevais dans le bateau qui m'entraînait vers cet autre monde, c'était aussi la mémoire. Le présent africain effaçait tout ce qui l'avait précédé.","Ce que je recevais dans le bateau qui m'entraînait vers cet autre monde, c'était aussi la mémoire. Le présent africain effaçait tout ce qui l'avait précédé."
"La guerre, le confinement dans l'appartement de Nice (où nous vivions à cinq dans deux pièces mansardées, et même à six en comptant la bonne Maria dont ma grand-mère n'avait pas résolu de se passer), les rations, ou bien la fuite dans la montagne où ma mère devait se cacher, de peur d'être raflée par la Gestapo – tout cela s'effaçait, disparaissait, devenait irréel.","La guerre, le confinement dans l'appartement de Nice (où nous vivions à cinq dans deux pièces mansardées, et même à six en comptant la bonne Maria dont ma grand-mère n'avait pas résolu de se passer), les rations, ou bien la fuite dans la montagne où ma mère devait se cacher, de peur d'être raflée par la Gestapo – tout cela s'effaçait, disparaissait, devenait irréel."
"Désormais, pour moi, il y aurait avant et après l'Afrique.","Désormais, pour moi, il y aurait avant et après l'Afrique."
"La liberté à Ogoja, c'était le règne du corps.","La liberté à Ogoja, c'était le règne du corps."
"Illimité, le regard, du haut de la plate-forme de ciment sur laquelle était construite la maison, pareille à l'habitacle d'un radeau sur l'océan d'herbes.","Illimité, le regard, du haut de la plate-forme de ciment sur laquelle était construite la maison, pareille à l'habitacle d'un radeau sur l'océan d'herbes."
"Si je fais un effort de mémoire, je puis reconstituer les frontières vagues de ce domaine.","Si je fais un effort de mémoire, je puis reconstituer les frontières vagues de ce domaine."
Quelqu'un qui aurait gardé la mémoire photographique du lieu serait étonné de ce qu'un enfant de huit ans pouvait y voir.,Quelqu'un qui aurait gardé la mémoire photographique du lieu serait étonné de ce qu'un enfant de huit ans pouvait y voir.
Sans doute un jardin.,Sans doute un jardin.
Non pas un jardin d'agrément – existait-il dans ce pays quelque chose qui fût d'agrément ?,Non pas un jardin d'agrément – existait-il dans ce pays quelque chose qui fût d'agrément ?
"Plutôt un espace d'utilité, où mon père avait planté des fruitiers, manguiers, goyaviers, papayers, et pour servir de haie devant la varangue, des orangers et des limettiers dont les fourmis avaient cousu la plupart des feuilles pour faire leurs nids aériens, débordant d'une sorte de duvet cotonneux qui abritait leurs œufs.","Plutôt un espace d'utilité, où mon père avait planté des fruitiers, manguiers, goyaviers, papayers, et pour servir de haie devant la varangue, des orangers et des limettiers dont les fourmis avaient cousu la plupart des feuilles pour faire leurs nids aériens, débordant d'une sorte de duvet cotonneux qui abritait leurs œufs."
"Quelque part vers l'arrière de la maison, au milieu des broussailles, un poulailler où cohabitaient poules et pintades, et dont l'existence ne m'est signalée que par la présence, à la verticale dans le ciel, de vautours sur lesquels mon père tirait parfois à la carabine.","Quelque part vers l'arrière de la maison, au milieu des broussailles, un poulailler où cohabitaient poules et pintades, et dont l'existence ne m'est signalée que par la présence, à la verticale dans le ciel, de vautours sur lesquels mon père tirait parfois à la carabine."
"Un jardin, soit, puisqu'un des employés de la maison portait le titre de « garden boy ».","Un jardin, soit, puisqu'un des employés de la maison portait le titre de « garden boy »."
"À l'autre bout du terrain, il devait y avoir les cases des serviteurs : le « boy », le « small boy », et surtout le cuisinier, que ma mère aimait bien, et avec qui elle préparait des plats, non à la française, mais la soupe d'arachide, les patates rôties, ou le « foufou », cette pâte d'igname qui était notre ordinaire. De temps en temps, ma mère se lançait avec lui dans des expériences, de la confiture de goyaves ou de la papaye confite, ou encore des sorbets qu'elle tournait à la main.","À l'autre bout du terrain, il devait y avoir les cases des serviteurs : le « boy », le « small boy », et surtout le cuisinier, que ma mère aimait bien, et avec qui elle préparait des plats, non à la française, mais la soupe d'arachide, les patates rôties, ou le « foufou », cette pâte d'igname qui était notre ordinaire. De temps en temps, ma mère se lançait avec lui dans des expériences, de la confiture de goyaves ou de la papaye confite, ou encore des sorbets qu'elle tournait à la main."
"Dans cette cour, il y avait surtout des enfants d'Ogoja, en grand nombre, qui arrivaient chaque matin pour jouer et parler et que nous ne quittions qu'à la nuit tombante.","Dans cette cour, il y avait surtout des enfants d'Ogoja, en grand nombre, qui arrivaient chaque matin pour jouer et parler et que nous ne quittions qu'à la nuit tombante."
"Tout cela pourrait donner l'impression d'une vie coloniale au Nigéria, très organisée, presque citadine – ou du moins campagnarde à la façon de l'Angleterre ou de la Normandie d'avant l'ère industrielle.","Tout cela pourrait donner l'impression d'une vie coloniale au Nigéria, très organisée, presque citadine – ou du moins campagnarde à la façon de l'Angleterre ou de la Normandie d'avant l'ère industrielle."
Pourtant c'était la liberté totale du corps et de l'esprit à Ogoja.,Pourtant c'était la liberté totale du corps et de l'esprit à Ogoja.
"Devant la maison, dans la direction opposée à l'hôpital où travaillait mon père, commençait une étendue sans horizon, avec une légère ondulation où le regard pouvait se perdre.","Devant la maison, dans la direction opposée à l'hôpital où travaillait mon père, commençait une étendue sans horizon, avec une légère ondulation où le regard pouvait se perdre."
"Au Sud, la pente conduisait à un affluent de la rivière Cross, et aux villages, Ogoja, Ijama, Bawop.","Au Sud, la pente conduisait à un affluent de la rivière Cross, et aux villages, Ogoja, Ijama, Bawop."
"Vers le Nord et l'est, je pouvais voir la grande plaine fauve semée de termitières géantes, coupée de ruisseaux et de marécages, et le début de la forêt, les bosquets de géants, irokos, okoumés, le tout recouvert par un ciel immense, une voûte de bleu cru où brûlait le soleil, et qu'envahissaient, chaque après-midi, des nuages porteurs d'orage.","Vers le Nord et l'est, je pouvais voir la grande plaine fauve semée de termitières géantes, coupée de ruisseaux et de marécages, et le début de la forêt, les bosquets de géants, irokos, okoumés, le tout recouvert par un ciel immense, une voûte de bleu cru où brûlait le soleil, et qu'envahissaient, chaque après-midi, des nuages porteurs d'orage."
"Je me souviens de la violence en Afrique. Non pas une violence secrète, hypocrite, terrorisante comme celle que connaissent tous les enfants qui naissent au milieu d'une guerre – se cacher pour sortir, épier les Allemands en capote grise en train de voler les pneus de la voiture de ma grand-mère, entendre dans un rêve remâcher les histoires de trafic, espionnage, mots voilés, messages qui venaient de mon père par le canal de Mr Ogilvy, consul des États-Unis, et surtout la faim, le manque de tout, la rumeur des cousines de ma grand-mère se nourrissant d'épluchures.","Je me souviens de la violence en Afrique. Non pas une violence secrète, hypocrite, terrorisante comme celle que connaissent tous les enfants qui naissent au milieu d'une guerre – se cacher pour sortir, épier les Allemands en capote grise en train de voler les pneus de la voiture de ma grand-mère, entendre dans un rêve remâcher les histoires de trafic, espionnage, mots voilés, messages qui venaient de mon père par le canal de Mr Ogilvy, consul des États-Unis, et surtout la faim, le manque de tout, la rumeur des cousines de ma grand-mère se nourrissant d'épluchures."
Cette violence-là n'était pas vraiment physique. Elle était sourde et cachée comme une maladie.,Cette violence-là n'était pas vraiment physique. Elle était sourde et cachée comme une maladie.
"J'en avais le corps miné, des quintes de toux irrépressibles, des migraines si douloureuses que je me cachais sous la jupe longue du guéridon, les poings enfoncés dans mes orbites.","J'en avais le corps miné, des quintes de toux irrépressibles, des migraines si douloureuses que je me cachais sous la jupe longue du guéridon, les poings enfoncés dans mes orbites."
"Ogoja me donnait une autre violence, ouverte, réelle, qui faisait vibrer mon corps. C'était visible dans chaque détail de la vie et de la nature environnante.","Ogoja me donnait une autre violence, ouverte, réelle, qui faisait vibrer mon corps. C'était visible dans chaque détail de la vie et de la nature environnante."
"Des orages tels que je n'en ai jamais vu ni rêvé depuis, le ciel d'encre zébré d'éclairs, le vent qui pliait les grands arbres autour du jardin, qui arrachait les palmes du toit, tourbillonnait dans la salle à manger en passant sous les portes et soufflait les lampes à pétrole.","Des orages tels que je n'en ai jamais vu ni rêvé depuis, le ciel d'encre zébré d'éclairs, le vent qui pliait les grands arbres autour du jardin, qui arrachait les palmes du toit, tourbillonnait dans la salle à manger en passant sous les portes et soufflait les lampes à pétrole."
"Certains soirs, un vent rouge venu du Nord, qui faisait briller les murs.","Certains soirs, un vent rouge venu du Nord, qui faisait briller les murs."
"Une force électrique qu'il me fallait accepter, apprivoiser, et pour laquelle ma mère avait inventé un jeu, compter les secondes qui nous séparaient de l'impact de la foudre, l'entendre venir kilomètre après kilomètre, puis s'éloigner vers les montagnes.","Une force électrique qu'il me fallait accepter, apprivoiser, et pour laquelle ma mère avait inventé un jeu, compter les secondes qui nous séparaient de l'impact de la foudre, l'entendre venir kilomètre après kilomètre, puis s'éloigner vers les montagnes."
"Un après-midi, mon père opérait dans l'hôpital d'Ogoja, quand la foudre est entrée par la porte et s'est répandue sur le sol sans un bruit, faisant fondre les pieds métalliques de la table d'opération et brûlant les semelles en caoutchouc des sandales de mon père, puis l'éclair s'est rassemblé et a fui par où il était entré, comme un ectoplasme, pour rejoindre le fond du ciel. La réalité de l'Afrique était dans ses légendes.","Un après-midi, mon père opérait dans l'hôpital d'Ogoja, quand la foudre est entrée par la porte et s'est répandue sur le sol sans un bruit, faisant fondre les pieds métalliques de la table d'opération et brûlant les semelles en caoutchouc des sandales de mon père, puis l'éclair s'est rassemblé et a fui par où il était entré, comme un ectoplasme, pour rejoindre le fond du ciel. La réalité de l'Afrique était dans ses légendes."
L'Afrique était puissante.,L'Afrique était puissante.
"Pour l'enfant que j'étais, la violence était générale, indiscutable. Elle donnait de l'enthousiasme.","Pour l'enfant que j'étais, la violence était générale, indiscutable. Elle donnait de l'enthousiasme."
"Il est difficile d'en parler aujourd'hui, après tant de catastrophes et d'abandon. Peu d'Européens ont connu ce sentiment.","Il est difficile d'en parler aujourd'hui, après tant de catastrophes et d'abandon. Peu d'Européens ont connu ce sentiment."
"Le travail que faisait mon père au Cameroun d'abord, puis au Nigeria, créait une situation exceptionnelle.","Le travail que faisait mon père au Cameroun d'abord, puis au Nigeria, créait une situation exceptionnelle."
"La plupart des Anglais en poste dans la colonie exerçaient des fonctions administratives. Ils étaient militaires, juges, district officers (D.O.).","La plupart des Anglais en poste dans la colonie exerçaient des fonctions administratives. Ils étaient militaires, juges, district officers (D.O.)."
Mon père était l'unique médecin dans un rayon de soixante kilomètres.,Mon père était l'unique médecin dans un rayon de soixante kilomètres.
"Mais cette dimension que je donne n'a aucun sens : la première ville administrative était Abakaliki, à quatre heures de route, et pour y arriver il fallait traverser la rivière Aiya en bac, puis une épaisse forêt.","Mais cette dimension que je donne n'a aucun sens : la première ville administrative était Abakaliki, à quatre heures de route, et pour y arriver il fallait traverser la rivière Aiya en bac, puis une épaisse forêt."
"L'autre résidence d'un D.O. était à la frontière du Cameroun français, à Obudu, au pied des collines où habitaient encore les gorilles.","L'autre résidence d'un D.O. était à la frontière du Cameroun français, à Obudu, au pied des collines où habitaient encore les gorilles."
"À Ogoja, mon père était responsable du dispensaire (un ancien hôpital religieux délaissé par les sœurs), et le seul médecin au Nord de la province de Cross River.","À Ogoja, mon père était responsable du dispensaire (un ancien hôpital religieux délaissé par les sœurs), et le seul médecin au Nord de la province de Cross River."
"Là, il faisait tout, comme il l'a dit plus tard, de l'accouchement à l'autopsie.","Là, il faisait tout, comme il l'a dit plus tard, de l'accouchement à l'autopsie."
"Nous étions, mon frère et moi, les seuls enfants blancs de toute cette région.","Nous étions, mon frère et moi, les seuls enfants blancs de toute cette région."
Nous n'avons rien connu de ce qui a pu fabriquer l'identité un peu caricaturale des enfants élevés aux « colonies ».,Nous n'avons rien connu de ce qui a pu fabriquer l'identité un peu caricaturale des enfants élevés aux « colonies ».
"Si je lis les romans « coloniaux » écrits par les Anglais de cette époque, ou de celle qui a précédé notre arrivée dans ce pays – Joyce Cary, par exemple, l'auteur de Missié Johnson –,  je ne reconnais rien.","Si je lis les romans « coloniaux » écrits par les Anglais de cette époque, ou de celle qui a précédé notre arrivée dans ce pays – Joyce Cary, par exemple, l'auteur de Missié Johnson –,  je ne reconnais rien."
"Si je lis William Boyd, qui a passé lui aussi une partie de son enfance dans l'Ouest africain britannique, je ne reconnais rien non plus : son père était D.O. (à Accra au Ghana, me semble-t-il). Je ne sais rien de ce qu'il décrit, cette lourdeur coloniale, les ridicules de la société blanche en exil sur la côte, toutes les mesquineries auxquelles les enfants sont particulièrement attentifs, le dédain pour les indigènes, dont ils ne connaissent que la fraction des domestiques qui doivent s'incliner devant les caprices des enfants de leurs maîtres, et surtout cette sorte de coterie dans laquelle les enfants de même sang sont à la fois réunis et divisés, où ils perçoivent un reflet ironique de leurs défauts et de leurs mascarades, et qui forme en quelque sorte l'école de la conscience raciale qui supplée pour eux à l'apprentissage de la conscience humaine – je puis dire que, Dieu merci, tout cela m'a été complètement étranger.","Si je lis William Boyd, qui a passé lui aussi une partie de son enfance dans l'Ouest africain britannique, je ne reconnais rien non plus : son père était D.O. (à Accra au Ghana, me semble-t-il). Je ne sais rien de ce qu'il décrit, cette lourdeur coloniale, les ridicules de la société blanche en exil sur la côte, toutes les mesquineries auxquelles les enfants sont particulièrement attentifs, le dédain pour les indigènes, dont ils ne connaissent que la fraction des domestiques qui doivent s'incliner devant les caprices des enfants de leurs maîtres, et surtout cette sorte de coterie dans laquelle les enfants de même sang sont à la fois réunis et divisés, où ils perçoivent un reflet ironique de leurs défauts et de leurs mascarades, et qui forme en quelque sorte l'école de la conscience raciale qui supplée pour eux à l'apprentissage de la conscience humaine – je puis dire que, Dieu merci, tout cela m'a été complètement étranger."
"Nous n'allions pas à l'école en Afrique. Nous n'avions pas de club, pas d'activités sportives, pas de règle, pas d'amis au sens que l'on donne à ce mot en France ou en Angleterre.","Nous n'allions pas à l'école en Afrique. Nous n'avions pas de club, pas d'activités sportives, pas de règle, pas d'amis au sens que l'on donne à ce mot en France ou en Angleterre."
"Le souvenir que je garde de ce temps pourrait être celui passé à bord d'un bateau, entre deux mondes.","Le souvenir que je garde de ce temps pourrait être celui passé à bord d'un bateau, entre deux mondes."
